192gms,,557gms,,1138gms,,2269gms,
X,Y,X,Y,X,Y,X,Y
2.681045712891816,0.9758290882265035,2.7633061606221485,0.32262193368039727,2.8727601044693145,0.14410762996521553,2.940384454833369,0.08062872663135723
2.735452645697981,0.9998657839351024,2.8203807460451342,0.32059964632418136,2.9297915560298113,0.15735472993011612,2.997422270406364,0.09162296617183108
2.7925024821834734,1.0066046204516579,2.8774482603431224,0.3210805372173282,2.990464120228326,0.1531264775157326,3.054501452060599,0.08797361295352868
2.8495077705814778,1.0291134799392032,2.9344949148223662,0.32894580394609685,3.042029291302443,0.14124081571324076,3.1115703805835873,0.08795386819680262
2.9065183623232302,1.049744955739726,2.9915638433453537,0.32892605918937123,3.1009958667050253,0.15817160804721642,3.168636127100326,0.0890605536522906
2.963550167439978,1.0628668967921588,3.0514131926109034,0.33356511049336923,3.1580647952280136,0.15815186329049036,3.22567853890457,0.0984277273306775
3.020547677600484,1.0881292523540038,3.1056271000225983,0.3552951002067042,3.2151149852697563,0.16476554089457807,3.2827672665775536,0.09139908347573389
3.0775388237484904,1.1156444683402762,3.162692846539337,0.35640178566219216,3.27215987196775,0.17325660218568784,3.3398383164380405,0.09062838524419936
3.1345426979214954,1.1386539634776942,3.2197617750623246,0.35638204090546655,3.329203344440745,0.18224829912667007,3.3969008809485297,0.09286150091190093
3.1915663712444946,1.1546545595168947,3.276826107354064,0.3579893620108274,3.386270505182483,0.18285434893228558,3.453970163027768,0.09271659724270664
3.2486020654799903,1.166399752532177,3.333844123777064,0.37599250064951795,3.4433394337054706,0.18283460417555997,3.5110472233445034,0.08981819749921316
3.3056176070092427,1.1852790035581455,3.390906334731304,0.37835077522968774,3.500428514934703,0.17568080140814812,3.568121808767489,0.08779591014299681
3.3626600188134868,1.1946461772365329,3.4479752632542917,0.3783310304729621,3.557504161026439,0.1732830373145271,3.6251907372904775,0.0877761653862712
3.4196624787614915,1.2181563080238234,3.5050063612585394,0.3917032893503305,3.6145444514931837,0.18340116446772337,3.6822391595509707,0.09501563755269915
3.4767091332407354,1.2260215747525927,3.560096761810395,0.3857054899971959,3.6667285997265804,0.19845222808485818,3.7392988956114603,0.09825002452014564
3.5337374027949835,1.2403951049297068,3.619181695267005,0.3783969551152526,3.7286380550818796,0.19902739883153853,3.796374188146947,0.09597741933899329
3.5907586012242323,1.2572718133561847,3.673985843469139,0.3930036925489011,3.764043236873918,0.18772999840508398,3.853430742201188,0.10033823651865292
3.6425772587200838,1.2792679256259114,3.7332240921255053,0.41215037196820825,3.8168274172042453,0.20185467937553092,3.910486589142929,0.1049493715232499
3.6943877058541306,1.304170505974066,3.7902421085485054,0.4301535106068992,3.8738811428084867,0.2072167678549368,3.967562942347165,0.10230128960469242
3.751427996320876,1.3142886331272625,3.8473099764027445,0.4305092425875783,3.9309415859814765,0.2102008369974473,4.0246435382264,0.09815130073651712
3.8084325776063803,1.3370478104397443,3.904378904925732,0.4304894978308522,3.988011221616965,0.20993077441578478,4.081695142493142,0.10426434269073193
